"Member_number";"Date";"Day_in_week";"Day";"Month";"Year";"Product_1";"Product_2";"Product_3";"Product_4";"Product_5";"Product_6";"Product_7";"Product_8";"Product_9";"Product_10";"Product_11"
1185;2014-08-14 00:00:00;5.0;"14";"08";"2014";"beef";"whole milk";"frozen meals";;;;;;;;
1195;2014-08-14 00:00:00;5.0;"14";"08";"2014";"butter";"shopping bags";;;;;;;;;
1241;2014-08-14 00:00:00;5.0;"14";"08";"2014";"specialty chocolate";"pasta";"soda";"long life bakery product";;;;;;;
1248;2014-08-14 00:00:00;5.0;"14";"08";"2014";"tropical fruit";"pip fruit";;;;;;;;;
1294;2014-08-14 00:00:00;5.0;"14";"08";"2014";"root vegetables";"soda";"other vegetables";;;;;;;;
1328;2014-08-14 00:00:00;5.0;"14";"08";"2014";"tropical fruit";"pastry";"cream cheese ";;;;;;;;
1638;2014-08-14 00:00:00;5.0;"14";"08";"2014";"prosecco";"chewing gum";;;;;;;;;
1748;2014-08-14 00:00:00;5.0;"14";"08";"2014";"kitchen utensil";"bottled water";"rolls/buns";"pasta";"bottled water";;;;;;
1866;2014-08-14 00:00:00;5.0;"14";"08";"2014";"butter";"other vegetables";;;;;;;;;
2011;2014-08-14 00:00:00;5.0;"14";"08";"2014";"yogurt";"soda";;;;;;;;;
2154;2014-08-14 00:00:00;5.0;"14";"08";"2014";"whole milk";"onions";;;;;;;;;
2273;2014-08-14 00:00:00;5.0;"14";"08";"2014";"tropical fruit";"whipped/sour cream";;;;;;;;;
2274;2014-08-14 00:00:00;5.0;"14";"08";"2014";"shopping bags";"yogurt";;;;;;;;;
2291;2014-08-14 00:00:00;5.0;"14";"08";"2014";"pip fruit";"canned beer";;;;;;;;;
2365;2014-08-14 00:00:00;5.0;"14";"08";"2014";"rolls/buns";"yogurt";"newspapers";"margarine";;;;;;;
2483;2014-08-14 00:00:00;5.0;"14";"08";"2014";"pip fruit";"specialty bar";;;;;;;;;
3563;2014-08-14 00:00:00;5.0;"14";"08";"2014";"newspapers";"candy";;;;;;;;;
3568;2014-08-14 00:00:00;5.0;"14";"08";"2014";"bottled beer";"newspapers";;;;;;;;;
3699;2014-08-14 00:00:00;5.0;"14";"08";"2014";"bottled water";"root vegetables";;;;;;;;;
3712;2014-08-14 00:00:00;5.0;"14";"08";"2014";"male cosmetics";"canned beer";;;;;;;;;
3972;2014-08-14 00:00:00;5.0;"14";"08";"2014";"pip fruit";"hard cheese";"candy";;;;;;;;
4272;2014-08-14 00:00:00;5.0;"14";"08";"2014";"soda";"UHT-milk";"pastry";"domestic eggs";;;;;;;
4281;2014-08-14 00:00:00;5.0;"14";"08";"2014";"frozen dessert";"hard cheese";;;;;;;;;
4720;2014-08-14 00:00:00;5.0;"14";"08";"2014";"rolls/buns";"oil";;;;;;;;;
4745;2014-08-14 00:00:00;5.0;"14";"08";"2014";"pip fruit";"pastry";;;;;;;;;
4780;2014-08-14 00:00:00;5.0;"14";"08";"2014";"root vegetables";"salt";;;;;;;;;
4785;2014-08-14 00:00:00;5.0;"14";"08";"2014";"chocolate";"hard cheese";;;;;;;;;
1087;2015-08-14 00:00:00;6.0;"14";"08";"2015";"herbs";"pot plants";"cake bar";;;;;;;;
1540;2015-08-14 00:00:00;6.0;"14";"08";"2015";"whole milk";"beef";"beverages";"yogurt";;;;;;;
1631;2015-08-14 00:00:00;6.0;"14";"08";"2015";"tropical fruit";"herbs";;;;;;;;;
1706;2015-08-14 00:00:00;6.0;"14";"08";"2015";"canned beer";"brandy";"waffles";"cat food";"dishes";"light bulbs";;;;;
2428;2015-08-14 00:00:00;6.0;"14";"08";"2015";"hard cheese";"white wine";;;;;;;;;
2480;2015-08-14 00:00:00;6.0;"14";"08";"2015";"pork";"whole milk";;;;;;;;;
2504;2015-08-14 00:00:00;6.0;"14";"08";"2015";"curd";"tropical fruit";;;;;;;;;
2706;2015-08-14 00:00:00;6.0;"14";"08";"2015";"sausage";"whole milk";"cake bar";;;;;;;;
2825;2015-08-14 00:00:00;6.0;"14";"08";"2015";"frankfurter";"whole milk";;;;;;;;;
2833;2015-08-14 00:00:00;6.0;"14";"08";"2015";"citrus fruit";"beef";"whipped/sour cream";"other vegetables";;;;;;;
2836;2015-08-14 00:00:00;6.0;"14";"08";"2015";"UHT-milk";"butter milk";"napkins";;;;;;;;
2895;2015-08-14 00:00:00;6.0;"14";"08";"2015";"long life bakery product";"hamburger meat";"whole milk";;;;;;;;
3009;2015-08-14 00:00:00;6.0;"14";"08";"2015";"sausage";"tropical fruit";;;;;;;;;
3010;2015-08-14 00:00:00;6.0;"14";"08";"2015";"fruit/vegetable juice";"root vegetables";;;;;;;;;
3353;2015-08-14 00:00:00;6.0;"14";"08";"2015";"other vegetables";"sausage";"rolls/buns";"domestic eggs";"waffles";"whole milk";;;;;
3844;2015-08-14 00:00:00;6.0;"14";"08";"2015";"citrus fruit";"curd";;;;;;;;;
4072;2015-08-14 00:00:00;6.0;"14";"08";"2015";"chicken";"canned beer";;;;;;;;;
4254;2015-08-14 00:00:00;6.0;"14";"08";"2015";"yogurt";"ham";;;;;;;;;
4299;2015-08-14 00:00:00;6.0;"14";"08";"2015";"whole milk";"rolls/buns";;;;;;;;;
1507;2014-09-14 00:00:00;1.0;"14";"09";"2014";"whole milk";"flower (seeds)";"honey";;;;;;;;
1770;2014-09-14 00:00:00;1.0;"14";"09";"2014";"rolls/buns";"waffles";;;;;;;;;
2004;2014-09-14 00:00:00;1.0;"14";"09";"2014";"pip fruit";"beverages";"pastry";;;;;;;;
2217;2014-09-14 00:00:00;1.0;"14";"09";"2014";"candy";"long life bakery product";;;;;;;;;
2332;2014-09-14 00:00:00;1.0;"14";"09";"2014";"bathroom cleaner";"beverages";;;;;;;;;
2415;2014-09-14 00:00:00;1.0;"14";"09";"2014";"pastry";"bottled water";;;;;;;;;
2777;2014-09-14 00:00:00;1.0;"14";"09";"2014";"chocolate";"soda";;;;;;;;;
2802;2014-09-14 00:00:00;1.0;"14";"09";"2014";"whole milk";"condensed milk";;;;;;;;;
2946;2014-09-14 00:00:00;1.0;"14";"09";"2014";"cream cheese ";"whipped/sour cream";;;;;;;;;
3042;2014-09-14 00:00:00;1.0;"14";"09";"2014";"other vegetables";"napkins";;;;;;;;;
3132;2014-09-14 00:00:00;1.0;"14";"09";"2014";"pastry";"bottled beer";;;;;;;;;
3570;2014-09-14 00:00:00;1.0;"14";"09";"2014";"other vegetables";"oil";;;;;;;;;
3620;2014-09-14 00:00:00;1.0;"14";"09";"2014";"whipped/sour cream";"soda";;;;;;;;;
3682;2014-09-14 00:00:00;1.0;"14";"09";"2014";"tropical fruit";"whole milk";;;;;;;;;
3710;2014-09-14 00:00:00;1.0;"14";"09";"2014";"whole milk";"onions";;;;;;;;;
4137;2014-09-14 00:00:00;1.0;"14";"09";"2014";"other vegetables";"napkins";;;;;;;;;
4654;2014-09-14 00:00:00;1.0;"14";"09";"2014";"grapes";"whipped/sour cream";"soda";;;;;;;;
4897;2014-09-14 00:00:00;1.0;"14";"09";"2014";"hamburger meat";"other vegetables";;;;;;;;;
1213;2015-09-14 00:00:00;2.0;"14";"09";"2015";"citrus fruit";"bottled beer";;;;;;;;;
1678;2015-09-14 00:00:00;2.0;"14";"09";"2015";"pork";"frozen dessert";;;;;;;;;
2618;2015-09-14 00:00:00;2.0;"14";"09";"2015";"bottled beer";"tropical fruit";"yogurt";"berries";;;;;;;
2687;2015-09-14 00:00:00;2.0;"14";"09";"2015";"mustard";"root vegetables";;;;;;;;;
2750;2015-09-14 00:00:00;2.0;"14";"09";"2015";"other vegetables";"whole milk";"pork";"onions";;;;;;;
3027;2015-09-14 00:00:00;2.0;"14";"09";"2015";"whipped/sour cream";"root vegetables";"baking powder";;;;;;;;
3364;2015-09-14 00:00:00;2.0;"14";"09";"2015";"citrus fruit";"beverages";;;;;;;;;
3460;2015-09-14 00:00:00;2.0;"14";"09";"2015";"other vegetables";"dessert";;;;;;;;;
4187;2015-09-14 00:00:00;2.0;"14";"09";"2015";"pip fruit";"sliced cheese";"sugar";;;;;;;;
4281;2015-09-14 00:00:00;2.0;"14";"09";"2015";"newspapers";"soda";"canned beer";;;;;;;;
4648;2015-09-14 00:00:00;2.0;"14";"09";"2015";"ham";"instant coffee";;;;;;;;;
4675;2015-09-14 00:00:00;2.0;"14";"09";"2015";"coffee";"citrus fruit";"other vegetables";"fruit/vegetable juice";;;;;;;
4686;2015-09-14 00:00:00;2.0;"14";"09";"2015";"tropical fruit";"other vegetables";;;;;;;;;
4890;2015-09-14 00:00:00;2.0;"14";"09";"2015";"meat";"condensed milk";;;;;;;;;
4924;2015-09-14 00:00:00;2.0;"14";"09";"2015";"rolls/buns";"butter";;;;;;;;;
4947;2015-09-14 00:00:00;2.0;"14";"09";"2015";"chewing gum";"photo/film";"yogurt";"long life bakery product";"soda";"whole milk";;;;;
1017;2014-10-14 00:00:00;3.0;"14";"10";"2014";"brown bread";"pet care";;;;;;;;;
1109;2014-10-14 00:00:00;3.0;"14";"10";"2014";"curd";"sugar";;;;;;;;;
1256;2014-10-14 00:00:00;3.0;"14";"10";"2014";"sugar";"other vegetables";;;;;;;;;
1402;2014-10-14 00:00:00;3.0;"14";"10";"2014";"rolls/buns";"brown bread";"rolls/buns";"sliced cheese";;;;;;;
1417;2014-10-14 00:00:00;3.0;"14";"10";"2014";"whipped/sour cream";"cream cheese ";;;;;;;;;
1504;2014-10-14 00:00:00;3.0;"14";"10";"2014";"yogurt";"whole milk";;;;;;;;;
2038;2014-10-14 00:00:00;3.0;"14";"10";"2014";"sauces";"rolls/buns";;;;;;;;;
2337;2014-10-14 00:00:00;3.0;"14";"10";"2014";"whipped/sour cream";"soda";;;;;;;;;
2569;2014-10-14 00:00:00;3.0;"14";"10";"2014";"specialty bar";"margarine";;;;;;;;;
2698;2014-10-14 00:00:00;3.0;"14";"10";"2014";"whole milk";"other vegetables";;;;;;;;;
2736;2014-10-14 00:00:00;3.0;"14";"10";"2014";"UHT-milk";"margarine";;;;;;;;;
3027;2014-10-14 00:00:00;3.0;"14";"10";"2014";"fruit/vegetable juice";"berries";;;;;;;;;
3109;2014-10-14 00:00:00;3.0;"14";"10";"2014";"tropical fruit";"canned beer";;;;;;;;;
3237;2014-10-14 00:00:00;3.0;"14";"10";"2014";"specialty bar";"roll products ";;;;;;;;;
3499;2014-10-14 00:00:00;3.0;"14";"10";"2014";"hard cheese";"canned beer";;;;;;;;;
3551;2014-10-14 00:00:00;3.0;"14";"10";"2014";"root vegetables";"canned beer";;;;;;;;;
3555;2014-10-14 00:00:00;3.0;"14";"10";"2014";"onions";"frozen vegetables";"curd";;;;;;;;
3660;2014-10-14 00:00:00;3.0;"14";"10";"2014";"sugar";"canned vegetables";;;;;;;;;
3669;2014-10-14 00:00:00;3.0;"14";"10";"2014";"chocolate marshmallow";"bottled water";;;;;;;;;
3879;2014-10-14 00:00:00;3.0;"14";"10";"2014";"tropical fruit";"grapes";;;;;;;;;
4008;2014-10-14 00:00:00;3.0;"14";"10";"2014";"other vegetables";"shopping bags";;;;;;;;;
4019;2014-10-14 00:00:00;3.0;"14";"10";"2014";"beverages";"yogurt";;;;;;;;;
4112;2014-10-14 00:00:00;3.0;"14";"10";"2014";"whipped/sour cream";"specialty chocolate";;;;;;;;;
4268;2014-10-14 00:00:00;3.0;"14";"10";"2014";"pork";"yogurt";;;;;;;;;
4477;2014-10-14 00:00:00;3.0;"14";"10";"2014";"other vegetables";"newspapers";"chewing gum";"dessert";;;;;;;
4527;2014-10-14 00:00:00;3.0;"14";"10";"2014";"citrus fruit";"rolls/buns";"frozen vegetables";;;;;;;;
4817;2014-10-14 00:00:00;3.0;"14";"10";"2014";"margarine";"liquor";;;;;;;;;
1076;2015-10-14 00:00:00;4.0;"14";"10";"2015";"ham";"whole milk";"whole milk";"coffee";;;;;;;
1177;2015-10-14 00:00:00;4.0;"14";"10";"2015";"rolls/buns";"canned beer";"brown bread";"dessert";;;;;;;
1231;2015-10-14 00:00:00;4.0;"14";"10";"2015";"sausage";"root vegetables";;;;;;;;;
1363;2015-10-14 00:00:00;4.0;"14";"10";"2015";"whole milk";"margarine";"canned vegetables";;;;;;;;
1444;2015-10-14 00:00:00;4.0;"14";"10";"2015";"hamburger meat";"whole milk";"root vegetables";"hygiene articles";"hygiene articles";"brown bread";;;;;
1746;2015-10-14 00:00:00;4.0;"14";"10";"2015";"whole milk";"UHT-milk";;;;;;;;;
1812;2015-10-14 00:00:00;4.0;"14";"10";"2015";"hamburger meat";"soft cheese";"yogurt";"margarine";;;;;;;
1976;2015-10-14 00:00:00;4.0;"14";"10";"2015";"other vegetables";"root vegetables";"bottled water";;;;;;;;
2071;2015-10-14 00:00:00;4.0;"14";"10";"2015";"beef";"whole milk";;;;;;;;;
2537;2015-10-14 00:00:00;4.0;"14";"10";"2015";"other vegetables";"curd";;;;;;;;;
2710;2015-10-14 00:00:00;4.0;"14";"10";"2015";"frankfurter";"long life bakery product";;;;;;;;;
2988;2015-10-14 00:00:00;4.0;"14";"10";"2015";"bottled beer";"yogurt";;;;;;;;;
3220;2015-10-14 00:00:00;4.0;"14";"10";"2015";"pork";"finished products";"citrus fruit";"misc. beverages";;;;;;;
3351;2015-10-14 00:00:00;4.0;"14";"10";"2015";"pork";"pork";"margarine";"other vegetables";;;;;;;
3681;2015-10-14 00:00:00;4.0;"14";"10";"2015";"whole milk";"soft cheese";"frozen vegetables";;;;;;;;
3831;2015-10-14 00:00:00;4.0;"14";"10";"2015";"UHT-milk";"bottled beer";"domestic eggs";"rolls/buns";;;;;;;
3842;2015-10-14 00:00:00;4.0;"14";"10";"2015";"other vegetables";"white bread";"whole milk";;;;;;;;
4201;2015-10-14 00:00:00;4.0;"14";"10";"2015";"tropical fruit";"house keeping products";;;;;;;;;
4284;2015-10-14 00:00:00;4.0;"14";"10";"2015";"pip fruit";"sausage";"red/blush wine";"coffee";"salt";"pastry";;;;;
4325;2015-10-14 00:00:00;4.0;"14";"10";"2015";"yogurt";"beef";;;;;;;;;
4656;2015-10-14 00:00:00;4.0;"14";"10";"2015";"frankfurter";"grapes";;;;;;;;;
4848;2015-10-14 00:00:00;4.0;"14";"10";"2015";"rolls/buns";"canned beer";;;;;;;;;
4939;2015-10-14 00:00:00;4.0;"14";"10";"2015";"citrus fruit";"other vegetables";;;;;;;;;
4998;2015-10-14 00:00:00;4.0;"14";"10";"2015";"rolls/buns";"curd";;;;;;;;;
1129;2014-11-14 00:00:00;6.0;"14";"11";"2014";"tea";"yogurt";"shopping bags";"brown bread";;;;;;;
1143;2014-11-14 00:00:00;6.0;"14";"11";"2014";"pork";"soda";;;;;;;;;
1719;2014-11-14 00:00:00;6.0;"14";"11";"2014";"whole milk";"bottled water";;;;;;;;;
1797;2014-11-14 00:00:00;6.0;"14";"11";"2014";"root vegetables";"sliced cheese";;;;;;;;;
1946;2014-11-14 00:00:00;6.0;"14";"11";"2014";"dessert";"shopping bags";;;;;;;;;
2001;2014-11-14 00:00:00;6.0;"14";"11";"2014";"beef";"napkins";;;;;;;;;
2026;2014-11-14 00:00:00;6.0;"14";"11";"2014";"misc. beverages";"napkins";;;;;;;;;
2230;2014-11-14 00:00:00;6.0;"14";"11";"2014";"processed cheese";"instant coffee";;;;;;;;;
2353;2014-11-14 00:00:00;6.0;"14";"11";"2014";"other vegetables";"coffee";;;;;;;;;
2562;2014-11-14 00:00:00;6.0;"14";"11";"2014";"yogurt";"root vegetables";;;;;;;;;
2679;2014-11-14 00:00:00;6.0;"14";"11";"2014";"yogurt";"liqueur";;;;;;;;;
2811;2014-11-14 00:00:00;6.0;"14";"11";"2014";"waffles";"yogurt";;;;;;;;;
2851;2014-11-14 00:00:00;6.0;"14";"11";"2014";"tropical fruit";"onions";;;;;;;;;
2924;2014-11-14 00:00:00;6.0;"14";"11";"2014";"other vegetables";"frozen dessert";;;;;;;;;
2960;2014-11-14 00:00:00;6.0;"14";"11";"2014";"other vegetables";"berries";;;;;;;;;
3267;2014-11-14 00:00:00;6.0;"14";"11";"2014";"brown bread";"soda";;;;;;;;;
3830;2014-11-14 00:00:00;6.0;"14";"11";"2014";"root vegetables";"coffee";;;;;;;;;
4003;2014-11-14 00:00:00;6.0;"14";"11";"2014";"liver loaf";"processed cheese";"canned beer";;;;;;;;
4040;2014-11-14 00:00:00;6.0;"14";"11";"2014";"herbs";"margarine";"rolls/buns";"chocolate";;;;;;;
4074;2014-11-14 00:00:00;6.0;"14";"11";"2014";"herbs";"yogurt";;;;;;;;;
4251;2014-11-14 00:00:00;6.0;"14";"11";"2014";"whole milk";"candy";"domestic eggs";"white wine";;;;;;;
4655;2014-11-14 00:00:00;6.0;"14";"11";"2014";"beef";"oil";;;;;;;;;
4860;2014-11-14 00:00:00;6.0;"14";"11";"2014";"rolls/buns";"newspapers";"shopping bags";;;;;;;;
1207;2015-11-14 00:00:00;7.0;"14";"11";"2015";"frankfurter";"whole milk";;;;;;;;;
1678;2015-11-14 00:00:00;7.0;"14";"11";"2015";"citrus fruit";"canned beer";;;;;;;;;
2019;2015-11-14 00:00:00;7.0;"14";"11";"2015";"whipped/sour cream";"other vegetables";;;;;;;;;
2051;2015-11-14 00:00:00;7.0;"14";"11";"2015";"canned beer";"beef";"whole milk";"coffee";;;;;;;
2582;2015-11-14 00:00:00;7.0;"14";"11";"2015";"meat";"processed cheese";"root vegetables";"cat food";;;;;;;
3001;2015-11-14 00:00:00;7.0;"14";"11";"2015";"sausage";"bottled water";;;;;;;;;
3120;2015-11-14 00:00:00;7.0;"14";"11";"2015";"liver loaf";"other vegetables";;;;;;;;;
3202;2015-11-14 00:00:00;7.0;"14";"11";"2015";"pip fruit";"butter";"soda";;;;;;;;
3235;2015-11-14 00:00:00;7.0;"14";"11";"2015";"pork";"long life bakery product";;;;;;;;;
3360;2015-11-14 00:00:00;7.0;"14";"11";"2015";"whole milk";"beef";"whipped/sour cream";"whole milk";"curd cheese";;;;;;
3390;2015-11-14 00:00:00;7.0;"14";"11";"2015";"soda";"berries";;;;;;;;;
3442;2015-11-14 00:00:00;7.0;"14";"11";"2015";"rolls/buns";"pip fruit";;;;;;;;;
3468;2015-11-14 00:00:00;7.0;"14";"11";"2015";"liver loaf";"canned beer";"tropical fruit";"canned vegetables";;;;;;;
4078;2015-11-14 00:00:00;7.0;"14";"11";"2015";"pork";"beef";"canned beer";"newspapers";"fruit/vegetable juice";;;;;;
4097;2015-11-14 00:00:00;7.0;"14";"11";"2015";"bottled water";"other vegetables";"vinegar";;;;;;;;
4232;2015-11-14 00:00:00;7.0;"14";"11";"2015";"pork";"liquor";;;;;;;;;
4322;2015-11-14 00:00:00;7.0;"14";"11";"2015";"domestic eggs";"yogurt";"canned beer";;;;;;;;
4864;2015-11-14 00:00:00;7.0;"14";"11";"2015";"pip fruit";"soda";;;;;;;;;
1114;2014-12-14 00:00:00;1.0;"14";"12";"2014";"root vegetables";"citrus fruit";;;;;;;;;
1296;2014-12-14 00:00:00;1.0;"14";"12";"2014";"rice";"bottled beer";;;;;;;;;
1327;2014-12-14 00:00:00;1.0;"14";"12";"2014";"grapes";"rolls/buns";;;;;;;;;
1413;2014-12-14 00:00:00;1.0;"14";"12";"2014";"sugar";"soda";;;;;;;;;
1793;2014-12-14 00:00:00;1.0;"14";"12";"2014";"frozen vegetables";"frozen vegetables";;;;;;;;;
1871;2014-12-14 00:00:00;1.0;"14";"12";"2014";"tropical fruit";"cream cheese ";;;;;;;;;
1902;2014-12-14 00:00:00;1.0;"14";"12";"2014";"shopping bags";"whipped/sour cream";;;;;;;;;
1913;2014-12-14 00:00:00;1.0;"14";"12";"2014";"rolls/buns";"UHT-milk";;;;;;;;;
2055;2014-12-14 00:00:00;1.0;"14";"12";"2014";"sausage";"soda";"newspapers";;;;;;;;
2153;2014-12-14 00:00:00;1.0;"14";"12";"2014";"domestic eggs";"chewing gum";;;;;;;;;
2625;2014-12-14 00:00:00;1.0;"14";"12";"2014";"pork";"specialty chocolate";;;;;;;;;
2661;2014-12-14 00:00:00;1.0;"14";"12";"2014";"whole milk";"waffles";;;;;;;;;
2870;2014-12-14 00:00:00;1.0;"14";"12";"2014";"tropical fruit";"whole milk";;;;;;;;;
2913;2014-12-14 00:00:00;1.0;"14";"12";"2014";"chicken";"house keeping products";;;;;;;;;
3030;2014-12-14 00:00:00;1.0;"14";"12";"2014";"curd";"whole milk";"red/blush wine";;;;;;;;
3034;2014-12-14 00:00:00;1.0;"14";"12";"2014";"beef";"soap";;;;;;;;;
3266;2014-12-14 00:00:00;1.0;"14";"12";"2014";"pork";"semi-finished bread";;;;;;;;;
3370;2014-12-14 00:00:00;1.0;"14";"12";"2014";"other vegetables";"frozen vegetables";;;;;;;;;
3821;2014-12-14 00:00:00;1.0;"14";"12";"2014";"tropical fruit";"whipped/sour cream";;;;;;;;;
3918;2014-12-14 00:00:00;1.0;"14";"12";"2014";"butter";"specialty chocolate";;;;;;;;;
4360;2014-12-14 00:00:00;1.0;"14";"12";"2014";"citrus fruit";"domestic eggs";;;;;;;;;
4598;2014-12-14 00:00:00;1.0;"14";"12";"2014";"beverages";"curd";;;;;;;;;
4650;2014-12-14 00:00:00;1.0;"14";"12";"2014";"curd";"soda";"shopping bags";;;;;;;;
4712;2014-12-14 00:00:00;1.0;"14";"12";"2014";"other vegetables";"whipped/sour cream";;;;;;;;;
4793;2014-12-14 00:00:00;1.0;"14";"12";"2014";"pork";"pastry";;;;;;;;;
1038;2015-12-14 00:00:00;2.0;"14";"12";"2015";"Instant food products";"whipped/sour cream";"butter";"cake bar";;;;;;;
1163;2015-12-14 00:00:00;2.0;"14";"12";"2015";"whole milk";"beef";"citrus fruit";"newspapers";"bottled water";;;;;;
1242;2015-12-14 00:00:00;2.0;"14";"12";"2015";"shopping bags";"tropical fruit";;;;;;;;;
1486;2015-12-14 00:00:00;2.0;"14";"12";"2015";"other vegetables";"chicken";"onions";"rolls/buns";"spices";"other vegetables";;;;;
1565;2015-12-14 00:00:00;2.0;"14";"12";"2015";"condensed milk";"berries";"tea";"frozen vegetables";"cat food";;;;;;
1982;2015-12-14 00:00:00;2.0;"14";"12";"2015";"coffee";"butter";;;;;;;;;
2521;2015-12-14 00:00:00;2.0;"14";"12";"2015";"root vegetables";"hard cheese";"margarine";"yogurt";;;;;;;
2581;2015-12-14 00:00:00;2.0;"14";"12";"2015";"meat";"coffee";;;;;;;;;
2620;2015-12-14 00:00:00;2.0;"14";"12";"2015";"sausage";"whole milk";;;;;;;;;
2666;2015-12-14 00:00:00;2.0;"14";"12";"2015";"meat";"fruit/vegetable juice";;;;;;;;;
2843;2015-12-14 00:00:00;2.0;"14";"12";"2015";"whole milk";"pasta";;;;;;;;;
3475;2015-12-14 00:00:00;2.0;"14";"12";"2015";"herbs";"root vegetables";;;;;;;;;
3566;2015-12-14 00:00:00;2.0;"14";"12";"2015";"sausage";"pork";;;;;;;;;
3592;2015-12-14 00:00:00;2.0;"14";"12";"2015";"oil";"whipped/sour cream";"pip fruit";"whole milk";;;;;;;
3803;2015-12-14 00:00:00;2.0;"14";"12";"2015";"chicken";"vinegar";;;;;;;;;
3838;2015-12-14 00:00:00;2.0;"14";"12";"2015";"curd";"red/blush wine";;;;;;;;;
3998;2015-12-14 00:00:00;2.0;"14";"12";"2015";"chicken";"berries";"whipped/sour cream";;;;;;;;
4123;2015-12-14 00:00:00;2.0;"14";"12";"2015";"frankfurter";"hair spray";;;;;;;;;
4312;2015-12-14 00:00:00;2.0;"14";"12";"2015";"sausage";"sausage";"frozen fish";"house keeping products";;;;;;;
4990;2015-12-14 00:00:00;2.0;"14";"12";"2015";"tropical fruit";"specialty chocolate";;;;;;;;;
1052;2014-01-15 00:00:00;4.0;"15";"01";"2014";"root vegetables";"grapes";;;;;;;;;
1139;2014-01-15 00:00:00;4.0;"15";"01";"2014";"tropical fruit";"soft cheese";;;;;;;;;
1169;2014-01-15 00:00:00;4.0;"15";"01";"2014";"other vegetables";"rolls/buns";;;;;;;;;
1351;2014-01-15 00:00:00;4.0;"15";"01";"2014";"tropical fruit";"detergent";"rolls/buns";"coffee";;;;;;;
1574;2014-01-15 00:00:00;4.0;"15";"01";"2014";"whole milk";"flour";;;;;;;;;
1591;2014-01-15 00:00:00;4.0;"15";"01";"2014";"frozen meals";"bottled beer";;;;;;;;;
2160;2014-01-15 00:00:00;4.0;"15";"01";"2014";"margarine";"rolls/buns";;;;;;;;;
2347;2014-01-15 00:00:00;4.0;"15";"01";"2014";"sausage";"canned beer";;;;;;;;;
2355;2014-01-15 00:00:00;4.0;"15";"01";"2014";"chocolate";"yogurt";;;;;;;;;
3554;2014-01-15 00:00:00;4.0;"15";"01";"2014";"white bread";"make up remover";;;;;;;;;
3782;2014-01-15 00:00:00;4.0;"15";"01";"2014";"pip fruit";"curd";;;;;;;;;
4243;2014-01-15 00:00:00;4.0;"15";"01";"2014";"napkins";"sugar";;;;;;;;;
4762;2014-01-15 00:00:00;4.0;"15";"01";"2014";"pip fruit";"whole milk";;;;;;;;;
1130;2015-01-15 00:00:00;5.0;"15";"01";"2015";"tropical fruit";"cream cheese ";"cream cheese ";;;;;;;;
1171;2015-01-15 00:00:00;5.0;"15";"01";"2015";"specialty chocolate";"beverages";;;;;;;;;
1363;2015-01-15 00:00:00;5.0;"15";"01";"2015";"bottled beer";"hard cheese";;;;;;;;;
1395;2015-01-15 00:00:00;5.0;"15";"01";"2015";"hard cheese";"meat";"beverages";"curd";"fruit/vegetable juice";;;;;;
2232;2015-01-15 00:00:00;5.0;"15";"01";"2015";"root vegetables";"specialty chocolate";"whisky";;;;;;;;
2401;2015-01-15 00:00:00;5.0;"15";"01";"2015";"whole milk";"white bread";;;;;;;;;
3166;2015-01-15 00:00:00;5.0;"15";"01";"2015";"pip fruit";"waffles";"cat food";;;;;;;;
3465;2015-01-15 00:00:00;5.0;"15";"01";"2015";"chicken";"frozen vegetables";"candles";;;;;;;;
3483;2015-01-15 00:00:00;5.0;"15";"01";"2015";"frozen vegetables";"chicken";;;;;;;;;
4183;2015-01-15 00:00:00;5.0;"15";"01";"2015";"salty snack";"whole milk";"domestic eggs";"shopping bags";;;;;;;
4409;2015-01-15 00:00:00;5.0;"15";"01";"2015";"UHT-milk";"brown bread";"whole milk";"ice cream";;;;;;;
4676;2015-01-15 00:00:00;5.0;"15";"01";"2015";"sausage";"sausage";"frankfurter";"sausage";"whole milk";"other vegetables";"hygiene articles";"shopping bags";"shopping bags";;
4683;2015-01-15 00:00:00;5.0;"15";"01";"2015";"frankfurter";"tropical fruit";;;;;;;;;
4778;2015-01-15 00:00:00;5.0;"15";"01";"2015";"meat";"hamburger meat";;;;;;;;;
4941;2015-01-15 00:00:00;5.0;"15";"01";"2015";"rolls/buns";"canned beer";"bottled beer";"ham";"hamburger meat";"pickled vegetables";"salty snack";"domestic eggs";"soda";;
1011;2014-02-15 00:00:00;7.0;"15";"02";"2014";"citrus fruit";"candy";"bottled water";"rolls/buns";;;;;;;
1050;2014-02-15 00:00:00;7.0;"15";"02";"2014";"waffles";"beverages";;;;;;;;;
1318;2014-02-15 00:00:00;7.0;"15";"02";"2014";"mustard";"yogurt";;;;;;;;;
1472;2014-02-15 00:00:00;7.0;"15";"02";"2014";"pork";"curd";"curd cheese";"misc. beverages";;;;;;;
1751;2014-02-15 00:00:00;7.0;"15";"02";"2014";"whole milk";"candy";;;;;;;;;
1881;2014-02-15 00:00:00;7.0;"15";"02";"2014";"root vegetables";"bottled water";"frozen dessert";;;;;;;;
